csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
530.9846224929656	476.49555617135513	631.1174917592166	1.133009	23.376375	0.08748597769999998	-0.010390833	0.0106770534	0.1235706763	-0.07317213809999999	0.135808324	-0.0546910184	0.0284023473	0.1224866504	-0.0792180268	-0.026489144	0.1365022983	-0.0253856164	0.0989144293	0.0693751694	0.0264969486	-0.0214759157	0.0	0.00327227	-0.00237931	-0.07129680000000001	-0.00015582	0.00111058	-0.00029163
532.0229615196587	476.6301019826232	630.9922757742835	1.0503120000000001	21.670164	0.05860087000000003	-0.0106268347	0.0190295645	0.0261948376	0.0230658561	-0.0365260179	-0.106716221	-0.0016962761	-0.0057006175	0.060832593	-0.0166888305	0.051568086500000006	-0.1081135909	0.0980162306	0.0661425172	0.0204656528	-0.0294821481	0.0	0.00420755	-0.0328477	-0.0733966	0.00021172200000000002	0.0011928100000000005	-0.000239454
530.6846905299913	475.42791562943887	629.8183084009412	1.064125	21.955157999999997	0.12221905	0.0392606923	0.0008629922	0.0339319229	-0.0329462177	-0.1189603929	0.0483420206	-0.003614637	-0.04630526	0.0213231202	-0.0774426008	-0.0424394911	0.0346106025	0.0970833462	0.0628162477	0.0143691913	-0.0373215248	0.0	0.0192107	0.037831800000000006	-0.0694674	-0.00028963299999999997	0.00130529	-0.000201145
529.9576303265508	476.2621162801554	629.0159104500956	1.071564	22.108624	0.120679097	0.0947848198	0.0192798912	0.0361878372	0.0143252248	0.0942361885	0.0576378	0.0340965954	-0.0238740257	-0.0730164517	-0.0024989658	0.1119073093	0.0218087196	0.096116106	0.0594010688	0.008226976	-0.0449496784	0.0	-6.3362e-05	-0.024161099999999998	-0.0539631	-7.24193e-05	0.001135	-0.00011049200000000001
530.6842346293552	476.51209392085616	630.5981621709424	0.922301	19.02903	0.07201758700000001	0.100957368	0.026498935	-0.0182939837	0.0741098907	0.0401745899	-0.0637007699	0.0202295406	-0.0733150467	0.0285559414	0.0515084017	0.0868300608	0.0325648871	0.0951148524	0.055901814400000006	0.0020585648	-0.0523234372	0.0	0.00313351	-0.00289615	-0.07610369999999997	0.00024549799999999997	0.00130529	-0.000130588
533.7939328686783	477.118630427058	632.7980683203266	0.9586120000000001	19.778191	0.09785104	-0.0055277222	0.0152004435	-0.0009198637	-0.07562609969999999	0.0852828513	-0.1410252646	0.0202053515	0.0222247906	-0.0310327403	0.0489233584	0.06836583809999999	-0.0553231971	0.0940799397	0.0523234372	-0.0041164012	-0.0594010688	0.0	0.012527799999999999	0.028116900000000004	-0.08492289999999998	-0.000509942	0.00117999	-0.00022233799999999998
534.0952831891876	476.45761907262505	632.5442793295567	1.137721	23.473595	0.17743827999999998	-0.06023761940000001	-0.0418296986	-0.0554094262	-0.06511720509999999	-0.0875322794	0.0079906636	0.012539663	0.0413494537	-0.0106026071	-0.0162627041	-0.1094592526	0.0019262183	0.0930117342	0.048671002000000005	-0.0102782599	-0.0661425172	0.0	0.00420262	-0.0573097	-0.107822	0.0005580380000000001	0.00130529	-0.00019987
533.9851578577392	476.1141906816024	630.8284788585391	1.1070719999999998	22.841236	0.1471910418	-0.0048043493	-0.0503857785	0.0320567509	0.0801532547	0.0432331958	-0.0090200576	0.030033021	-0.0036753555	0.0999219579	0.0214625309	0.07656164809999999	0.0509656765	0.0919106138	0.0449496784	-0.0164073911	-0.0725096287	0.0	-3.82218e-05	0.0598154	-0.11483199999999999	0.00034382099999999996	0.00116542	-0.000177655
532.5697890049328	475.6454826052883	630.3963455902999	1.214272	25.053003	0.0908338918	-0.0174792914	0.008040896899999999	0.1097366303	-0.1503222585	-0.0227897654	0.0030502421999999995	-0.011068241699999998	0.0825619809	-0.0981712526	-0.131898051	0.0288127663	0.0194776414	0.0907769682	0.0411647336	-0.0224842786	-0.0784663685	0.0	0.00496447	0.0027997	-0.0951275	0.000310044	0.00130529	-0.00018622799999999998
531.1117174592049	475.2723444381517	630.5709806321697	1.166533	24.068045	0.02622389	0.0957066434	0.0253290728	-0.0690619026	0.0275890198	-0.0185964318	0.0034407122	-0.0139319099	-0.1273430826	0.0153295841	-0.023739228	0.0224307021	0.0010331375	0.08961119869999999	0.0373215248	-0.0284895728	-0.0839790239	0.0	0.00467623	-0.0120118	-0.0859903	0.000321285	0.00130529	-0.00015773
530.0803689089333	476.1177226130285	631.178616870872	1.166058	24.058247	0.09550183	0.0854861458	0.0010163405	-0.0577780513	0.0340427304	0.1230411238	-0.0755108546	-0.0115381173	-0.079419272	-0.0701946987	0.0770594725	0.1138109365	0.0157130921	0.08841371769999999	0.0334254914	-0.0344041517	-0.0890163959	0.0	0.00689336	0.035151800000000004	-0.11745699999999999	0.000606207	0.00130529	-0.00016589599999999999
534.3841215700152	476.5984808083258	634.5412683290514	1.062392	21.919403	0.11075369999999997	0.0443605222	-0.0520990731	-0.16568391640000002	0.0069857514	0.1161256766	-0.1059498212	0.0071229954	-0.0747801014	-0.053783242	0.1262182366	0.0289611023	0.0622555003	0.0871849489	0.0294821481	-0.0402091825	-0.0935499752	0.0	0.00400691	-0.018549400000000004	-0.13728800000000002	0.00117234	0.00130529	-0.000286464
535.9963888420211	477.8160830033818	637.2402008823738	1.1285459999999998	23.284281	0.12798062	-0.0701892042	-0.1240788326	-0.1559287192	0.0202293542	0.08605437880000001	-0.0716980583	0.0425334586	0.0561966208	0.000165512	0.17338402170000006	-0.0238993218	0.0417705973	0.0859253274	0.025497076	-0.045886181100000006	-0.0975541038	0.0	0.00700013	0.049789099999999996	-0.169107	0.000688142	0.00130529	-0.000274064
539.0788343544268	477.573252329802	635.1568680362892	1.238094	25.544489000000002	0.16307291999999998	-0.2180093506	-0.15772747550000002	0.0570783415	-0.1110679676	-0.043495877	0.0188803297	0.0615530081	0.2352858101	0.0610063194	-0.0405725345	-0.1290164742	-0.0004722853	0.08463529869999999	0.0214759157	-0.0514170711	-0.1010061201	0.0	0.014731799999999998	-0.0531864	-0.133104	0.0009872210000000001	0.00130529	-0.00030224
532.1267548978268	476.8171696918047	631.7814392375832	1.304358	26.911661	0.14798551999999998	-0.0300291384	-0.0526417117	0.0999778969	0.0558639392	0.0244418509	0.1100400026	0.0404397173	0.0862493223	0.14889534210000002	-0.005969641	0.0001549909	0.0184044509	0.0833153194	0.0174243587	-0.0567842412	-0.1038864873	0.0	-0.00311277	0.049449599999999996	-0.139844	0.00104054	0.00113604	-0.00010951
533.312755075013	476.1626404703419	631.172689414772	1.2869709999999999	26.552933000000003	0.14883409	0.0021874759	0.007961840100000001	0.1059354536	-0.1185850466	0.1507140405	-0.0518799651	0.007273979	0.084176391	-0.0620190959	-0.06287703809999999	0.1283121207	0.0034246591	0.0819658566	0.0133481394	-0.061970601500000014	-0.1061789038	0.0	0.00745347	-0.059678699999999994	-0.12218399999999999	0.0010129	0.00130529	-0.000142211
532.4988204725688	475.3281074025501	631.6082504722257	1.12754	23.263533	0.12118358449999996	0.0100987926	0.0078140662	0.0158550895	-0.0295333346	-0.0965787144	-0.1042648261	0.0015527407999999998	-0.06599392009999999	0.0606178444	-0.0792002359	-0.0358227225	-0.0303339762	0.08058738780000001	0.0092530273	-0.0669596379	-0.1078703956	0.0	-4.0064499999999996e-05	0.0307312	-0.12984400000000001	0.0007300489999999998	0.00130529	-0.000171763
530.942274389428	475.18466943451483	631.8170316307643	0.9924149999999999	20.475610999999997	0.042787564500000014	0.0612059382	0.0327435076	-0.0647867546	-0.064719163	-0.049318402699999986	0.089858147	-0.0336277967	-0.1136417365	-0.08287325870000001	-0.0585535835	-0.0472238604	0.048062029400000005	0.079180401	0.0051448186	-0.0717354645	-0.1089513895	0.0	0.0156589	0.0308478	-0.13307600000000006	0.000320098	0.00130529	-0.00010691400000000004
530.9521522365451	475.7974387608805	631.8121168935945	0.895904	18.4844	0.10247159	0.0484819206	0.0011448544	-0.0013891095	0.0132009225	0.0674178006	0.06440086440000001	-0.0042761967	-0.048844320700000006	-0.0603680279	0.0108402536	0.08382954179999999	0.047658546	0.0777453939	0.0010293279	-0.0762828744	-0.1094157677	0.0	0.00367677	-0.036824800000000005	-0.12468000000000005	0.00048444199999999997	0.0014184200000000005	-9.597079999999999e-05
531.6468941504437	476.2442488623526	631.9309523425527	0.8375440000000001	17.280301999999995	0.09068052019999999	0.026783806	-0.009296119	-0.0018372018	0.12765534039999998	0.0166409715	-0.0242358188	0.0023718567	-0.0313916276	0.050738919900000005	0.0405656442	0.0777635305	0.0563346941	0.0762828744	-0.0030876196000000004	-0.08058738780000001	-0.1092609019	0.0	-4.80402e-05	0.0152982	-0.13915400000000006	0.000313301	0.00130529	-0.000218874
533.0476741828926	476.76859524666185	631.5111059172377	0.8296049999999999	17.116501	0.042841370199999985	-0.0285000718	0.0139473863	0.0949899318	0.0612552937	0.0774363896	-0.0918079473	0.0120028679	0.07497126	0.0693410808	0.0005518264	0.149911867	-0.023753594300000003	0.07479336	-0.0072001969	-0.08463529869999999	-0.1084876686	0.0	0.00616113	0.022106900000000002	-0.148145	0.00010726799999999999	0.00141122	-0.00011418700000000001
534.1631617283508	476.3336275035009	632.0187977788175	0.8861209999999999	18.282557	0.06610788	-0.0316581671	0.0509883486	0.0815676345	-0.0493930776	0.0142112214	-0.0302745849	-0.0267729652	0.0788301032	-0.0298715291	-0.0573740546	0.0580180621	0.0010598188	0.0732773779	-0.0113025832	-0.08841371769999999	-0.1071004441	0.0	0.00362468	-0.0241608	-0.157218	5.3257399999999996e-05	0.00151231	-0.00010467299999999999
532.4431499393296	475.68562196714277	631.1363079955971	0.9627209999999999	19.862976	0.048748705	-0.0094808219	0.0527102463	0.08316513639999999	0.0458974502	-0.1212026968	0.083440418	-0.0307513325	0.0091514487	0.0575629107	-0.0815182927	-0.032720172900000004	0.0095769183	0.0717354645	-0.0153889719	-0.0919106138	-0.1051070792	0.0	0.00274408	0.00196417	-0.167273	-0.00010910800000000004	0.00147527	-7.03157e-05
529.9684706305665	475.3780115159945	630.6577108574679	0.911316	18.80237	0.040573934999999985	0.0857703909	0.0976432212	-0.0309926965	0.112072182	0.025313244900000004	0.113417199	-0.06924986400000001	-0.0880958577	0.0016230161	0.02659641	0.0603919092	0.0089852787	0.0701681655	-0.0194535793	-0.0951148524	-0.1025188557	0.0	0.0105005	0.00919851	-0.182937	-1.02722e-05	0.00152775	-2.3248000000000002e-05
532.0952977539309	475.95084924117765	632.1616521551424	0.9732270000000001	20.079723	0.039554040000000006	-0.0181659561	0.07759212759999999	0.038628779	-0.0444561828	0.0924119753	-0.06153392980000001	-0.0538020427	0.0048699917	-0.0421872749	0.021443344500000003	0.0637323175	-0.0607125363	0.0685760355	-0.0234906523	-0.0980162306	-0.0993504217	0.0	0.011494200000000001	0.00200211	-0.186553	-0.00014213600000000004	0.00188406	-9.003299999999997e-05
532.4107809941614	475.780568594304	631.9789023469691	0.8398879999999999	17.328662999999995	0.041215357000000015	-0.022864346400000003	0.0922817973	0.0273593053	0.0319366936	-0.0823785373	-0.0445934949	-0.0679600197	-0.0340405112	0.0194478433	-0.0347556789	-0.0504543953	-0.06490694030000001	0.0669596379	-0.0274944769	-0.1006055102	-0.095619709	0.0	-1.8577000000000002e-05	-0.00841034	-0.187343	-0.00023865599999999999	0.00165639	-4.42204e-05
533.5482024257823	476.2068934935045	633.5052942811687	0.8662290000000001	17.872135	0.066466962	0.0001650645	0.07958754929999999	-0.0923135489	-0.0651573172	-0.07238905009999999	-0.045278140300000005	-0.0672930409	-0.0733687578	-0.006532660500000001	0.0256866361	-0.1094531134	-0.0770336059	0.0653195448	-0.0314593862	-0.1028744463	-0.0913478319	0.0	0.00649573	0.0388295	-0.189788	-0.00044053699999999996	0.00165622	-4.75257e-05
534.9514139282908	476.0563916626172	634.3531230472523	1.000414	20.640663	0.06309841000000001	-0.059798638	0.0049168816	-0.07559760410000001	-0.0399805304	-0.0526412912	0.1076031844	-0.0581310733	0.0449785305	-0.0805928829	0.0238942747	-0.10018385	0.0694417199	0.0636563364	-0.0353797682	-0.1048158143	-0.0865589672	0.0	0.00513029	-0.00675714	-0.188528	-0.00041088800000000004	0.00188406	-8.77633e-05
534.7547687872222	476.1081240699763	634.3997252000482	0.9039590000000001	18.650589	0.05973105999999999	-0.0523916255	-0.0084077658	-0.1142943286	0.0607007072	-0.0616626283	0.0821572103	-0.0443707535	-0.0231718008	0.07398330639999999	0.0080721851	-0.1296852752	0.0462257821	0.061970601500000014	-0.0392500741	-0.1064234327	-0.08128021769999999	0.0	-0.00268448	-0.00265892	-0.212418	-0.000315506	0.00154731	-4.13339e-05
536.7647840364746	476.4653893217625	634.1673562314387	0.960451	19.816141000000002	0.048934625	-0.1010270035	-0.0083876118	0.0141932776	0.0209699594	0.1122022107	0.0562220191	-0.0529898204	0.1131682755	-0.0034125718	0.0350546339	0.0492632076	0.0519457107	0.0602629365	-0.0430648259	-0.1076921824	-0.0755414588	0.0	0.007659619999999998	0.0171859	-0.20236300000000002	-0.000388504	0.00158391	-0.00010555
536.1661358455557	476.42736911876364	632.7667586300912	1.0177829999999999	20.999016	0.0605936484	-0.1284848249	0.0390813312	0.1234599289	0.071605226	-0.0739761882	-0.0782854548	-0.05690523650000001	0.1155596304	0.0933382049	-0.0596959662	-0.008436622	-0.0340576081	0.0585339458	-0.0468186243	-0.1086180237	-0.0693751694	0.0	2.9341599999999997e-05	0.004218199999999999	-0.184407	-0.000257204	0.00188406	-9.62066e-05
532.9305077193966	475.6607737907567	632.9581942316275	0.9116690000000001	18.809656	0.06854113340000001	-0.0038822699	0.0975576747	-0.0551613158	-0.031973159	-0.0941774695	0.0563958489	-0.0996803643	-0.0595076466	0.0023347706	-0.0243625456	-0.1030410169	-0.0237541442	0.0567842412	-0.050506156100000005	-0.1091980085	-0.0628162477	0.0	0.00214455	0.026986000000000003	-0.198969	-0.000506415	0.0016070999999999998	-4.0455100000000005e-05
533.7723029162735	476.02983984871963	633.765024556329	0.9418479999999999	19.432308	0.04313263500000001	-0.0158253032	0.06018802440000001	-0.0908508456	-0.0019254941	0.0136731161	0.1434049015	-0.0972735844	-0.0304217225	-0.1028466493	0.0462071557	-0.0367963566	0.0226758807	0.0550144419	-0.0541222021	-0.1094302901	-0.055901814400000006	0.0	0.00512994	-0.00163308	-0.190376	-0.0005244830000000001	0.00157771	-2.92098e-05
533.4821981447899	476.3399849800679	634.3990549346679	0.9309700000000001	19.207888	0.04964397760000002	-0.019832812	0.0453420154	-0.1123638225	0.0924647094	0.0482778497	0.0293951096	-0.08799863029999999	-0.0614123493	0.0184424495	0.1390874315	0.022739065	0.0259841597	0.0532251741	-0.0576616442	-0.1093141288	-0.048671002000000005	0.0	-2.7176e-06	-0.015466800000000001	-0.212216	-0.0005331169999999999	0.00173771	-3.7327800000000005e-05
537.1402435381747	476.82934446719116	634.7206863326157	0.9103230000000002	18.781893	0.1025343526	-0.1452165654	0.0475011454	0.0409839289	-0.0230163141	-0.0089383274	-0.1018823107	-0.0806407429	0.0958661274	0.0258290189	0.0279804427	-0.0690369543	-0.0344113332	0.0514170711	-0.0611194727	-0.1088498944	-0.0411647336	0.0	0.00434286	0.046912699999999995	-0.216948	-0.00095131	0.00188406	1.96747e-05
534.6598907992725	476.2271293829695	634.7764550152307	0.974505	20.106096	0.12228425	-0.0607565497	0.0805531251	-0.0749531489	-0.07220131889999999	-0.0615633846	0.08780872699999999	-0.1108934321	0.0194773001	-0.0611137159	-0.004262402199999999	-0.122899453	-0.0149664021	0.0495907727	-0.0644907934	-0.1080390653	-0.0334254914	0.0	0.00471716	-0.031247399999999998	-0.200733	-0.000570462	0.00172295	2.84137e-05
535.5019899299068	476.2769919442795	636.4332973490749	0.9338219999999999	19.266727	0.12700166	-0.08933233480000001	0.0431830164	-0.1139298379	0.0505421403	-0.1168431602	0.042119309900000006	-0.082462059	-0.031479522999999995	0.0940251322	0.0373791747	-0.1655966063	-0.0261824837	0.0477469252	-0.0677708346	-0.1068842231	-0.025497076	0.0	0.00495978	0.0479085	-0.235118	-0.0007283760000000001	0.00168083	9.27425e-05
536.6710711279283	476.26494182529626	635.693182832581	1.2024540000000001	24.809175	0.044978259999999985	-0.1313536481	0.023491212	-0.0320736014	-0.0279404133	0.0882857935	0.2014943738	-0.1019836678	0.1140514657	-0.0733201648	0.0272429919	-0.07293135740000001	0.1054082494	0.045886181100000006	-0.0709549538	-0.1053890452	-0.0174243587	0.0	0.00405201	0.012819200000000001	-0.232026	-0.0007274659999999999	0.00159771	5.89887e-05
537.9986031248326	477.1747673606663	635.063178927097	1.171425	24.168982	0.06281379000000001	-0.1530284635	0.0211476803	-0.017198249	0.195256476	0.0452764827	0.0205540041	-0.0773498128	0.0943745728	0.0998752421	0.1010811979	0.0708187482	-0.011644502	0.0440091989	-0.0740386441	-0.1035582923	-0.0092530273	0.0	-0.00327455	-0.022628400000000003	-0.22384400000000002	-0.000530498	0.0016167000000000002	8.018329999999998e-05
